"","PROBEID","SYMBOL","ENTREZID","ENSEMBL","GENENAME"
"1824","1417948_s_at","Ilf2","67781","ENSMUSG00000001016","interleukin enhancer binding factor 2"
"1825","1417851_at","Cxcl13","55985","ENSMUSG00000023078","C-X-C motif chemokine ligand 13"
"1826","1422180_a_at","Tpsb2","17229","ENSMUSG00000033825","tryptase beta 2"
"1827","1427041_at","Themis2","230787","ENSMUSG00000037731","thymocyte selection associated family member 2"
"1828","1448764_a_at","Fabp1","14080","ENSMUSG00000054422","fatty acid binding protein 1, liver"
"1829","1418278_at","Apoc3","11814","ENSMUSG00000032081","apolipoprotein C-III"
"1830","1423635_at","Bmp2","12156","ENSMUSG00000027358","bone morphogenetic protein 2"
"1831","1424383_at","Tmem51","214359","ENSMUSG00000040616","transmembrane protein 51"
"1832","1436420_a_at","Ipo4","75751","ENSMUSG00000002319","importin 4"
"1833","1451194_at","Aldob","230163","ENSMUSG00000028307","aldolase B, fructose-bisphosphate"
"1834","1427631_x_at","Mup3","17842","ENSMUSG00000066154","major urinary protein 3"
"1835","1431167_at","Dgkg","110197","ENSMUSG00000022861","diacylglycerol kinase, gamma"
"1836","1428936_at","Atp2b1","67972","ENSMUSG00000019943","ATPase, Ca++ transporting, plasma membrane 1"
"1837","1433656_a_at","Gnl3","30877","ENSMUSG00000042354","guanine nucleotide binding protein nucleolar 3"
"1838","1426278_at","Ifi27l2a","76933","ENSMUSG00000079017","interferon, alpha-inducible protein 27 like 2A"
"1839","1457779_at","1110046J04Rik","68808","ENSMUSG00000085457","RIKEN cDNA 1110046J04 gene"
"1840","1453840_at","Pabpc1","18458","ENSMUSG00000022283","poly(A) binding protein, cytoplasmic 1"
"1841","1443721_x_at","Sbno2","216161","ENSMUSG00000035673","strawberry notch 2"
"1842","1428012_at","C8a","230558","ENSMUSG00000035031","complement component 8, alpha polypeptide"
"1843","1440165_at","Ptprc","19264","ENSMUSG00000026395","protein tyrosine phosphatase receptor type C"
"1844","1416593_at","Glrx","93692","ENSMUSG00000021591","glutaredoxin"
"1845","1455009_at","Cpd","12874","ENSMUSG00000020841","carboxypeptidase D"
"1846","1452123_s_at","Frmd4b","232288","ENSMUSG00000030064","FERM domain containing 4B"
"1847","1447774_x_at","Prxl2a","70564","ENSMUSG00000021792","peroxiredoxin like 2A"
"1848","1423479_at","Nol11","68979","ENSMUSG00000018433","nucleolar protein 11"
"1849","1417189_at","Psme2","19188","ENSMUSG00000079197","proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
"1850","1420699_at","Clec7a","56644","ENSMUSG00000079293","C-type lectin domain family 7, member a"
"1851","1450696_at","Psmb9","16912","ENSMUSG00000096727","proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2)"
"1852","1430979_a_at","Prdx2","21672","ENSMUSG00000005161","peroxiredoxin 2"
"1853","1455972_x_at","Hadh","15107","ENSMUSG00000027984","hydroxyacyl-Coenzyme A dehydrogenase"
"1854","1418231_at","Lims1","110829","ENSMUSG00000019920","LIM and senescent cell antigen-like domains 1"
"1855","1425546_a_at","Trf","22041","ENSMUSG00000032554","transferrin"
"1856","1418113_at","Cyp2d10","13101","ENSMUSG00000094806","cytochrome P450, family 2, subfamily d, polypeptide 10"
"1857","1419476_at","Adamdec1","58860","ENSMUSG00000022057","ADAM-like, decysin 1"
"1858","1428821_at","Agpat2","67512","ENSMUSG00000026922","1-acylglycerol-3-phosphate O-acyltransferase 2"
"1859","1429525_s_at","Myo1f","17916","ENSMUSG00000024300","myosin IF"
"1860","1419144_at","Cd163","93671","ENSMUSG00000008845","CD163 antigen"
"1861","1430570_at","Kynu","70789","ENSMUSG00000026866","kynureninase"
"1862","1448416_at","Mgp","17313","ENSMUSG00000030218","matrix Gla protein"
"1863","1417542_at","Rps6ka2","20112","ENSMUSG00000023809","ribosomal protein S6 kinase, polypeptide 2"
"1864","1424927_at","Glipr1","73690","ENSMUSG00000056888","GLI pathogenesis related 1"
"1865","1427915_s_at","Eloc","67923","ENSMUSG00000079658","elongin C"
"1866","1433681_x_at","Capn3","12335","ENSMUSG00000079110","calpain 3"
"1867","1438561_x_at","Mfsd13a","75146","ENSMUSG00000025227","major facilitator superfamily domain containing 13a"
"1868","1428005_at","Mtarc1","66112","ENSMUSG00000026621","mitochondrial amidoxime reducing component 1"
"1869","1415839_a_at","Npm1","18148","ENSMUSG00000057113","nucleophosmin 1"
"1870","1456341_a_at","Klf9","16601","ENSMUSG00000033863","Kruppel-like transcription factor 9"
"1871","1451718_at","Plp1","18823","ENSMUSG00000031425","proteolipid protein (myelin) 1"
"1872","1417561_at","Apoc1","11812","ENSMUSG00000040564","apolipoprotein C-I"
"1873","1416239_at","Ass1","11898","ENSMUSG00000076441","argininosuccinate synthetase 1"
"1874","1427076_at","Mpeg1","17476","ENSMUSG00000046805","macrophage expressed gene 1"
"1875","1436555_at","Slc7a2","11988","ENSMUSG00000031596","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
"1876","1419093_at","Tdo2","56720","ENSMUSG00000028011","tryptophan 2,3-dioxygenase"
"1877","1441887_x_at","Gm6377","622976","ENSMUSG00000048621","predicted gene 6377"
"1878","1418503_at","Hspa9","15526","ENSMUSG00000024359","heat shock protein 9"
"1879","1419196_at","Hamp","84506","ENSMUSG00000050440","hepcidin antimicrobial peptide"
"1880","1456753_at","Foxo4","54601","ENSMUSG00000042903","forkhead box O4"
"1881","1436656_at","Tmem150c","231503","ENSMUSG00000050640","transmembrane protein 150C"
"1882","1422293_a_at","Kctd1","106931","ENSMUSG00000036225","potassium channel tetramerisation domain containing 1"
"1883","1429954_at","Clec4a3","73149","ENSMUSG00000043832","C-type lectin domain family 4, member a3"
"1884","1430523_s_at","Iglv1","16142","ENSMUSG00000076934","immunoglobulin lambda variable 1"
"1885","1452257_at","Bdh1","71911","ENSMUSG00000046598","3-hydroxybutyrate dehydrogenase, type 1"
"1886","1422526_at","Acsl1","14081","ENSMUSG00000018796","acyl-CoA synthetase long-chain family member 1"
"1887","1455970_at","Pde5a","242202","ENSMUSG00000053965","phosphodiesterase 5A, cGMP-specific"
"1888","1422603_at","Rnase4","58809","ENSMUSG00000021876","ribonuclease, RNase A family 4"
"1889","1437347_at","Ednrb","13618","ENSMUSG00000022122","endothelin receptor type B"
"1890","1456158_at","Draxin","70433","ENSMUSG00000029005","dorsal inhibitory axon guidance protein"
"1891","1427196_at","Wnk4","69847","ENSMUSG00000035112","WNK lysine deficient protein kinase 4"
"1892","1435176_a_at","Id2","15902","ENSMUSG00000020644","inhibitor of DNA binding 2"
"1893","1425214_at","P2ry6","233571","ENSMUSG00000048779","pyrimidinergic receptor P2Y, G-protein coupled, 6"
"1894","1419082_at","Serpinb2","18788","ENSMUSG00000062345","serine (or cysteine) peptidase inhibitor, clade B, member 2"
"1895","1450495_a_at","Klrk1","27007","ENSMUSG00000030149","killer cell lectin-like receptor subfamily K, member 1"
"1896","1417695_a_at","Soat1","20652","ENSMUSG00000026600","sterol O-acyltransferase 1"
"1897","1425548_a_at","Lst1","16988","ENSMUSG00000073412","leukocyte specific transcript 1"
"1898","1455544_at","Zranb3","226409","ENSMUSG00000036086","zinc finger, RAN-binding domain containing 3"
"1899","1418776_at","Gbp8","76074","ENSMUSG00000034438","guanylate-binding protein 8"
"1900","1428114_at","Slc14a1","108052","ENSMUSG00000059336","solute carrier family 14 (urea transporter), member 1"
"1901","1437752_at","Lin28a","83557","ENSMUSG00000050966","lin-28 homolog A"
"1902","1417903_at","Gsdme","54722","ENSMUSG00000029821","gasdermin E"
"1903","1416683_at","Plxnb2","140570","ENSMUSG00000036606","plexin B2"
"1904","1454984_at","Lifr","16880","ENSMUSG00000054263","LIF receptor alpha"
"1905","1418539_a_at","Ptpre","19267","ENSMUSG00000041836","protein tyrosine phosphatase receptor type E"
"1906","1452203_at","Nabp1","109019","ENSMUSG00000026107","nucleic acid binding protein 1"
"1907","1450241_a_at","Evi2a","14017","ENSMUSG00000078771","ecotropic viral integration site 2a"
"1908","1448591_at","Ctss","13040","ENSMUSG00000038642","cathepsin S"
"1909","1422715_s_at","Acp1","11431","ENSMUSG00000044573","acid phosphatase 1, soluble"
"1910","1425888_at","Klra17","170733","ENSMUSG00000014543","killer cell lectin-like receptor, subfamily A, member 17"
"1911","1433661_at","Nlrx1","270151","ENSMUSG00000032109","NLR family member X1"
"1912","1422964_at","Rad23a","19358","ENSMUSG00000003813","RAD23 homolog A, nucleotide excision repair protein"
"1913","1435945_a_at","Kcnn4","16534","ENSMUSG00000054342","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4"
"1914","1451339_at","Suox","211389","ENSMUSG00000049858","sulfite oxidase"
"1915","1426875_s_at","Srxn1","76650","ENSMUSG00000032802","sulfiredoxin 1 homolog (S. cerevisiae)"
"1916","1454469_at","5430434N17Rik","71341",NA,"RIKEN cDNA 5430434N17 gene"
"1917","1449434_at","Car3","12350","ENSMUSG00000027559","carbonic anhydrase 3"
"1918","1435084_at","Rnf125","67664","ENSMUSG00000033107","ring finger protein 125"
"1919","1424305_at","Jchain","16069","ENSMUSG00000067149","immunoglobulin joining chain"
"1920","1448816_at","Ptgis","19223","ENSMUSG00000017969","prostaglandin I2 (prostacyclin) synthase"
"1921","1442082_at","C3ar1","12267","ENSMUSG00000040552","complement component 3a receptor 1"
"1922","1435529_at","Ifit1bl1","667373","ENSMUSG00000079339","interferon induced protein with tetratricpeptide repeats 1B like 1"
"1923","1439505_at","Clic5","224796","ENSMUSG00000023959","chloride intracellular channel 5"
"1924","1430079_at","5033406O09Rik","77675","ENSMUSG00000113769","RIKEN cDNA 5033406O09 gene"
"1925","1448363_at","Yap1","22601","ENSMUSG00000053110","yes-associated protein 1"
"1926","1426440_at","Dhrs7","66375","ENSMUSG00000021094","dehydrogenase/reductase 7"
"1927","1416309_at","Nusap1","108907","ENSMUSG00000027306","nucleolar and spindle associated protein 1"
"1928","1417898_a_at","Gzma","14938","ENSMUSG00000023132","granzyme A"
"1929","1435939_s_at","Hepacam2","101202","ENSMUSG00000044156","HEPACAM family member 2"
"1930","1420498_a_at","Dab2","13132","ENSMUSG00000022150","disabled 2, mitogen-responsive phosphoprotein"
"1931","1431022_at","Snca","20617","ENSMUSG00000025889","synuclein, alpha"
"1932","1434817_s_at","Rprd2","75137","ENSMUSG00000028106","regulation of nuclear pre-mRNA domain containing 2"
"1933","1416015_s_at","Abce1","24015","ENSMUSG00000058355","ATP-binding cassette, sub-family E member 1"
"1934","1416225_at","Adh1","11522","ENSMUSG00000074207","alcohol dehydrogenase 1 (class I)"
"1935","1427946_s_at","Dpyd","99586","ENSMUSG00000033308","dihydropyrimidine dehydrogenase"
"1936","1439122_at","Ddx6","13209","ENSMUSG00000032097","DEAD-box helicase 6"
"1937","1424256_at","Rdh12","77974","ENSMUSG00000021123","retinol dehydrogenase 12"
"1938","1417071_s_at","Cyp4v3","102294","ENSMUSG00000079057","cytochrome P450, family 4, subfamily v, polypeptide 3"
"1939","1433678_at","Pld4","104759","ENSMUSG00000052160","phospholipase D family member 4"
"1940","1416168_at","Serpinf1","20317","ENSMUSG00000000753","serine (or cysteine) peptidase inhibitor, clade F, member 1"
"1941","1428083_at","Neat1","66961","ENSMUSG00000092274","nuclear paraspeckle assembly transcript 1 (non-protein coding)"
"1942","1416913_at","Ces1c","13884","ENSMUSG00000057400","carboxylesterase 1C"
"1943","1453304_s_at","Ly6e","17069","ENSMUSG00000022587","lymphocyte antigen 6 family member E"
"1944","1448943_at","Nrp1","18186","ENSMUSG00000025810","neuropilin 1"
"1945","1415682_at","Xpo7","65246","ENSMUSG00000022100","exportin 7"
"1946","1434662_at","Atg4a","666468","ENSMUSG00000079418","autophagy related 4A, cysteine peptidase"
"1947","1418243_at","Fcna","14133","ENSMUSG00000026938","ficolin A"
"1948","1449361_at","Tbx21","57765","ENSMUSG00000001444","T-box 21"
"1949","1434141_at","Gucy1a1","60596","ENSMUSG00000033910","guanylate cyclase 1, soluble, alpha 1"
"1950","1422700_at","Alox12","11684","ENSMUSG00000000320","arachidonate 12-lipoxygenase"
"1951","1417385_at","Npepps","19155","ENSMUSG00000001441","aminopeptidase puromycin sensitive"
"1952","1417422_at","Gnmt","14711","ENSMUSG00000002769","glycine N-methyltransferase"
"1953","1417168_a_at","Usp2","53376","ENSMUSG00000032010","ubiquitin specific peptidase 2"
"1954","1450377_at","Thbs1","21825","ENSMUSG00000040152","thrombospondin 1"
"1955","1424050_s_at","Fgfr1","14182","ENSMUSG00000031565","fibroblast growth factor receptor 1"
"1956","1424337_at","Snx15","69024","ENSMUSG00000024787","sorting nexin 15"
"1957","1424973_at","Cyp3a25","56388","ENSMUSG00000029630","cytochrome P450, family 3, subfamily a, polypeptide 25"
"1958","1451536_at","Mtfr1","67472","ENSMUSG00000027601","mitochondrial fission regulator 1"
"1959","1429808_at","Cfap57","68625","ENSMUSG00000028730","cilia and flagella associated protein 57"
"1960","1433942_at","Myo6","17920","ENSMUSG00000033577","myosin VI"
"1961","1457508_at","C430003N24Rik","320358",NA,"RIKEN cDNA C430003N24 gene"
"1962","1436998_at","Sowaha","237761","ENSMUSG00000044352","sosondowah ankyrin repeat domain family member A"
"1963","1424354_at","Tmem140","68487","ENSMUSG00000057137","transmembrane protein 140"
"1964","1451139_at","Slc39a4","72027","ENSMUSG00000063354","solute carrier family 39 (zinc transporter), member 4"
"1965","1450291_s_at","Ms4a4c","64380","ENSMUSG00000024675","membrane-spanning 4-domains, subfamily A, member 4C"
"1966","1416809_at","Cyp3a11","13112","ENSMUSG00000056035","cytochrome P450, family 3, subfamily a, polypeptide 11"
"1967","1426642_at","Fn1","14268","ENSMUSG00000026193","fibronectin 1"
"1968","1448862_at","Icam2","15896","ENSMUSG00000001029","intercellular adhesion molecule 2"
"1969","1456500_at","Aph1b","208117","ENSMUSG00000032375","aph1 homolog B, gamma secretase subunit"
"1970","1449832_at","1700091H14Rik","73553","ENSMUSG00000090462","RIKEN cDNA 1700091H14 gene"
"1971","1416125_at","Fkbp5","14229","ENSMUSG00000024222","FK506 binding protein 5"
"1972","1425837_a_at","Noct","12457","ENSMUSG00000023087","nocturnin"
"1973","1428804_at","Mfap3l","71306","ENSMUSG00000031647","microfibrillar-associated protein 3-like"
"1974","1449456_a_at","Cma1","17228","ENSMUSG00000022225","chymase 1, mast cell"
"1975","1451651_at","Vsig4","278180","ENSMUSG00000044206","V-set and immunoglobulin domain containing 4"
"1976","1454822_x_at","Apcdd1","494504","ENSMUSG00000071847","adenomatosis polyposis coli down-regulated 1"
"1977","1439153_at","Rnf144b","218215","ENSMUSG00000038068","ring finger protein 144B"
"1978","1451015_at","Tkt","21881","ENSMUSG00000021957","transketolase"
"1979","1417336_a_at","Sytl4","27359","ENSMUSG00000031255","synaptotagmin-like 4"
"1980","1423962_at","Wdr26","226757","ENSMUSG00000038733","WD repeat domain 26"
"1981","1438148_at","Cxcl3","330122","ENSMUSG00000029379","C-X-C motif chemokine ligand 3"
"1982","1450136_at","Cd38","12494","ENSMUSG00000029084","CD38 antigen"
"1983","1449824_at","Prg4","96875","ENSMUSG00000006014","proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)"
"1984","1427564_at","Diaph2","54004","ENSMUSG00000034480","diaphanous related formin 2"
"1985","1425645_s_at","Cyp2b10","13088","ENSMUSG00000030483","cytochrome P450, family 2, subfamily b, polypeptide 10"
"1986","1416326_at","Crip1","12925","ENSMUSG00000006360","cysteine-rich protein 1"
"1987","1417676_a_at","Ptpro","19277","ENSMUSG00000030223","protein tyrosine phosphatase receptor type O"
"1988","1429830_a_at","Cd59a","12509","ENSMUSG00000032679","CD59a antigen"
"1989","1420420_at","Hao1","15112","ENSMUSG00000027261","hydroxyacid oxidase 1, liver"
"1990","1445173_at","Cep126","234915","ENSMUSG00000040729","centrosomal protein 126"
"1991","1451332_at","Zfp521","225207","ENSMUSG00000024420","zinc finger protein 521"
"1992","1455318_at","Timd4","276891","ENSMUSG00000055546","T cell immunoglobulin and mucin domain containing 4"
"1993","1448830_at","Dusp1","19252","ENSMUSG00000024190","dual specificity phosphatase 1"
"1994","1423331_a_at","Nectin3","58998","ENSMUSG00000022656","nectin cell adhesion molecule 3"
"1995","1451285_at","Fus","233908","ENSMUSG00000030795","fused in sarcoma"
"1996","1436959_x_at","Nsmf","56876","ENSMUSG00000006476","NMDA receptor synaptonuclear signaling and neuronal migration factor"
"1997","1425295_at","Rnase2a","93726","ENSMUSG00000047222","ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)"
"1998","1431422_a_at","Dusp14","56405","ENSMUSG00000018648","dual specificity phosphatase 14"
"1999","1416740_at","Col5a1","12831","ENSMUSG00000026837","collagen, type V, alpha 1"
"2000","1435287_at","Add2","11519","ENSMUSG00000030000","adducin 2"
"2001","1452661_at","Tfrc","22042","ENSMUSG00000022797","transferrin receptor"
"2002","1439622_at","Rassf4","213391","ENSMUSG00000042129","Ras association (RalGDS/AF-6) domain family member 4"
"2003","1429139_at","Otud7b","229603","ENSMUSG00000038495","OTU domain containing 7B"
"2004","1419905_s_at","Hpgd","15446","ENSMUSG00000031613","hydroxyprostaglandin dehydrogenase 15 (NAD)"
"2005","1417936_at","Ccl9","20308","ENSMUSG00000019122","C-C motif chemokine ligand 9"
"2006","1424695_at","Fam210b","67017","ENSMUSG00000027495","family with sequence similarity 210, member B"
"2007","1420338_at","Alox15","11687","ENSMUSG00000018924","arachidonate 15-lipoxygenase"
